kp_phi,kd_phi,ki_phi,kp_chi,ki_chi,kp_theta,kd_theta,ki_theta,kp_h,kd_h,ki_h,kp_v,ki_v,Y
0.3911182236,0.6965393079,0.2340468094,8.0611922384,0.9907981596,-4.342008402,-0.454090818,0.2662532507,4.8840968194,0.7975595119,0.0091934387,0.3011182236,0.1480336067,
3.924144829,0.3108621724,0.2976595319,6.4432086417,0.6453290658,-5.573814763,-0.670134027,0.1040208042,2.2462092418,0.6135227045,0.8087531506,0.5890678136,0.1995239048,
7.4314262853,0.7665533107,0.4862972595,9.2573514703,0.9147829566,-0.294078816,-0.725545109,0.5383076615,0.2857791558,0.2706541308,0.8848921784,0.8744428886,0.6950190038,
4.3677535507,0.8463692739,0.601120224,6.2709141828,0.1664332867,-9.766313263,-0.564312863,0.9141828366,3.968829766,0.4720944189,0.8886891378,0.4510342068,0.698979796,
9.9564312863,0.800360072,0.6333266653,4.7400680136,0.3130626125,-2.668573715,-0.225645129,0.8603720744,1.5267853571,0.3116623325,0.8583134627,0.014554911,0.2508161632,
0.525785157,0.9981996399,0.624324865,9.8890978196,0.8275655131,-4.932166433,-0.583716743,0.7551510302,8.045565113,0.0334066813,0.4224624925,0.0878295659,0.8572134427,
5.025245049,0.7047409482,0.8795759152,6.1362472494,0.2662532507,-9.724724945,-0.545909182,0.8219643929,5.6294999,0.4116823365,0.1612716543,0.3161692338,0.3840968194,
6.8769153831,0.7653530706,0.7029405881,0.8624524905,0.4786957391,-3.320124025,-0.467893579,0.3590718144,3.2554010802,0.5293058612,0.31315003,0.3258731746,0.4134066813,
6.0807961592,0.3814762953,0.9093818764,5.3124024805,0.224244849,-1.694218844,-0.167433487,0.5343068614,4.5503640728,0.3114622925,0.5777381476,0.4454890978,0.2658671734,
1.0684136827,0.0106021204,0.2618523705,5.4668733747,0.9221844369,-8.033466693,-0.774554911,0.6159231846,6.1530806161,0.6783356671,0.6354918984,0.1854630926,0.2325965193,
4.6014402881,0.0334066813,0.6469293859,1.2624924985,0.1292258452,-2.419043809,-0.659331866,0.5037007401,7.3940868174,0.1530306061,0.175660132,0.9580156031,0.7084856971,
7.4076615323,0.9777955591,0.1868373675,9.9465293059,0.8889777956,-6.179815963,-0.483096619,0.2026405281,9.6602720544,0.1564312863,0.6099123825,0.2060592118,0.3892458492,
3.1319863973,0.0966193239,0.1306261252,9.2177435487,0.0386077215,-0.902060412,-0.75035007,0.5271054211,8.1594738948,0.7871574315,0.0337737548,0.5728285657,0.7465093019,
2.2348669734,0.5041008202,0.6299259852,8.3087417483,0.9207841568,-1.169413883,-0.75555111,0.0170034007,2.9716283257,0.3186637327,0.8347323465,0.1361512302,0.6484796959,
2.1378275655,0.2158431686,0.8111622324,8.924644929,0.9067813563,-5.688677736,-0.044408882,0.7917583517,2.5579595919,0.8035607121,0.2492012402,0.3791458292,0.9318743749,
4.326165233,0.5013002601,0.9411882376,5.0806961392,0.9723944789,-1.070394079,-0.986597319,0.6613322665,9.4344528906,0.3668733747,0.363309862,0.1692238448,0.5245069014,
2.5695539108,0.8725745149,0.9063812763,9.9960392078,0.9621924385,-0.561432286,-0.137027405,0.5005001,8.7909681936,0.7179435887,0.4434456891,0.3664712943,0.3314182837,
4.775715143,0.0700140028,0.4234846969,7.6453090618,0.3808761752,-4.134066813,-0.078015603,0.8349669934,2.3781036207,0.0416083217,0.4564352871,0.7847309462,0.0777295459,
9.8593918784,0.1312262452,0.625125025,8.9088017604,0.7091418284,-1.618963793,-0.471294259,0.1194238848,2.775785157,0.4100820164,0.881494899,0.9611842368,0.509059812,
2.125945189,0.7425485097,0.6571314263,5.6213442689,0.199239848,-0.785217043,-0.455491098,0.3782756551,5.9652310462,0.6839367874,0.7298163633,0.3508261652,0.0161392278,
4.7598719744,0.0534106821,0.5447089418,7.3858771754,0.6557311462,-8.330526105,-0.74314863,0.5955191038,7.3441268254,0.1304260852,0.0807361472,0.96969994,0.8675115023,
8.3047809562,0.3356671334,0.4086817363,2.599259852,0.9885977195,-9.251410282,-0.059211842,0.8801760352,5.6115143029,0.1670334067,0.4476423285,0.5219323865,0.8405781156,
6.8729545909,0.6729345869,0.600920184,8.9226645329,0.0022004401,-2.193278656,-0.048409682,0.5867173435,6.7585957191,0.075815163,0.0269791958,0.3048809762,0.2686397279,
7.8393878776,0.1736347269,0.0814162833,7.2472494499,0.6541308262,-1.876415283,-0.50070014,0.4796959392,4.1207081416,0.5609121824,0.5307757552,0.899989998,0.5116343269,
5.3935987197,0.9593918784,0.7887577516,2.4388477696,0.899379876,-0.513902781,-0.309061812,0.5479095819,8.6091138228,0.6639327866,0.600519904,0.2700260052,0.9885137027,
8.9523704741,0.8075615123,0.1856371274,8.3641928386,0.9361872374,-9.255371074,-0.138827766,0.7959591918,4.7282216443,0.6233246649,0.4928061612,0.343894779,0.7173974795,
5.9560312062,0.1484296859,0.7617523505,3.9399879976,0.1148229646,-7.171994399,-0.110422084,0.2618523705,8.1135107021,0.7057411482,0.2160278056,0.1817003401,0.9487077415,
6.5164832967,0.725745149,0.7287457491,3.6627325465,0.7879575915,-7.328445689,-0.816763353,0.9051810362,9.6902480496,0.9827965593,0.743805161,0.0472314463,0.7261112222,
6.5085617123,0.2888577716,0.1548309662,0.6861972394,0.7371474295,-6.114462893,-0.933786757,0.7135427085,1.8025645129,0.0212042408,0.7214230846,0.988909782,0.2676495299,
0.2703140628,0.5059011802,0.0662132426,4.8212642529,0.2212442488,-5.823344669,-0.276855371,0.7827565513,9.1986417283,0.5227045409,0.8303358672,0.4981676335,0.8082976595,
7.6789757952,0.0884176835,0.049209842,8.8691938388,0.0818163633,-8.59589918,-0.222844569,0.9765953191,6.7086357271,0.9635927185,0.6658675735,0.4478655731,0.1288237648,
2.1200040008,0.9665933187,0.1164232847,7.4591518304,0.5721144229,-3.324084817,-0.574114823,0.9333866773,6.3089557912,0.9901980396,0.9136691338,0.3399339868,0.6407561512,
2.3616123225,0.3480696139,0.5985197039,2.2625925185,0.4368873775,-1.010982196,-0.471894379,0.9049809962,4.9920104021,0.1924384877,0.7911672334,0.943954791,0.7065053011,
6.1976395279,0.2374474895,0.6617323465,1.9694938988,0.4144828966,-3.823144629,-0.386677335,0.9023804761,5.0439687938,0.449089818,0.5433656731,0.4763832767,0.0896119224,
4.65095019,0.5649129826,0.776155231,8.4137027405,0.199639928,-8.172094419,-0.336667333,0.4220844169,9.8421264253,0.851170234,0.213429886,0.6296659332,0.6548169634,
2.5675735147,0.5291058212,0.6565313063,4.1598119624,0.1328265653,-6.484796959,-0.649929986,0.9559911982,6.8325365073,0.1576315263,0.4832138428,0.069609922,0.9071194239,
3.2092218444,0.8183636727,0.4048809762,0.4703340668,0.6441288258,-3.238927786,-0.455091018,0.3080616123,7.3321364273,0.550910182,0.6666669334,0.840380076,0.7130406081,
3.6944188838,0.3270654131,0.6929385877,6.3382476495,0.8099619924,-3.656791358,-0.141428286,0.2142428486,3.3393338668,0.3286657331,0.7444046809,0.243884777,0.5811462292,
5.3678535707,0.5879175835,0.5675135027,4.8311662332,0.8405681136,-2.209121824,-0.702740548,0.2780556111,4.3585177035,0.325065013,0.0851326265,0.52015003,0.8427565513,
7.3383476695,0.8781756351,0.051210242,5.4114222845,0.3148629726,-0.29209842,-0.102020404,0.4178835767,4.6842568514,0.5095019004,0.6340930186,0.5320324065,0.5876815363,
6.7620524105,0.874574915,0.6819363873,8.5364872975,0.6067213443,-6.221404281,-0.144828966,0.6657331466,9.7861712342,0.3898779756,0.5553560712,0.1977415483,0.0731746349,
8.8236447289,0.450490098,0.9397879576,1.3219043809,0.6605321064,-1.555591118,-0.309661932,0.9281856371,4.7661912382,0.7477495499,0.2082340468,0.5306461292,0.9516783357,
1.450630126,0.6275255051,0.2022404481,1.474394879,0.4408881776,-9.477175435,-0.360672134,0.9365873175,5.9472454491,0.1678335667,0.4698245649,0.3250810162,0.4938107622,
2.8666133227,0.75055011,0.9461892378,3.7637327465,0.8025605121,-1.676395279,-0.881976395,0.9809961992,0.8773054611,0.9181836367,0.8796963393,0.7203680736,0.8811762352,
9.1523904781,0.8059611922,0.3148629726,1.6664932987,0.6553310662,-6.564012803,-0.140828166,0.8683736747,1.0111982396,0.626125225,0.9046763353,0.6130306061,0.5718383677,
2.7854170834,0.9849969994,0.7273454691,8.6632326465,0.49929986,-9.443508702,-0.0110022,0.1354270854,2.9396539308,0.4278855771,0.7132296459,0.6017423485,0.7675015003,
1.375375075,0.5005001,0.7857571514,4.474694939,0.0572114423,-3.629065813,-0.896379276,0.8925785157,7.0943268654,0.3826765353,0.2923666733,0.1486277255,0.3941968394,
5.8391878376,0.025605121,0.824364873,7.051190238,0.7305461092,-1.323884777,-0.043208642,0.5131026205,4.3884936987,0.8029605921,0.6620706141,0.4033066613,0.6039207842,
7.9027605521,0.7857571514,0.8301660332,0.6109421884,0.1770354071,-4.633126625,-0.822364473,0.7357471494,0.7613982797,0.9061812362,0.9172662533,0.5084656931,0.6609561912,
7.5086617323,0.6289257852,0.1644328866,1.5159831966,0.1700340068,-9.708881776,-0.103820764,0.7473494699,0.2797839568,0.3932786557,0.3848925785,0.2300220044,0.4799479896,
2.6329265853,0.6639327866,0.8923784757,3.6944188838,0.2278455691,-6.678875775,-0.75275055,0.5171034207,0.6954510902,0.5157031406,0.2619909982,0.7748289658,0.4547969594,
6.0609921984,0.8049609922,0.0572114423,9.0355471094,0.4838967794,-5.025245049,-0.936187237,0.3188637728,4.3665113023,0.3950790158,0.6740610122,0.1159511902,0.475195039,
8.5364872975,0.6481296259,0.875975195,1.1476295259,0.099819964,-0.614902981,-0.763952791,0.1686337267,3.525185037,0.1820364073,0.8355317063,0.7948309662,0.7397759552,
9.6573914783,0.2600520104,0.5917183437,6.8788957792,0.9039807962,-7.114562913,-0.711942388,0.5875175035,0.5016063213,0.5081016203,0.8756995399,0.8437467493,0.6700660132,
6.2134826965,0.6775355071,0.9689937988,5.6292658532,0.7117423485,-3.179515903,-0.202240448,0.4784956991,5.0959271854,0.7569513903,0.038370074,0.1969493899,0.3718183637,
4.4707341468,0.8017603521,0.9033806761,1.2486297259,0.8947789558,-3.573614723,-0.560512102,0.1810362072,4.4684296859,0.1602320464,0.3551164233,0.3034946989,0.8805821164,
3.3834966993,0.3100620124,0.7433486697,9.976235247,0.1198239648,-2.074454891,-0.819163833,0.0418083617,4.9020824165,0.3346669334,0.6167069414,0.1563512703,0.5979795959,
1.3100220044,0.3834766953,0.7163432687,2.1477295459,0.8641728346,-9.849489898,-0.562112422,0.3408681736,6.428859772,0.5199039808,0.3027583517,0.7476975395,0.0672334467,
9.1583316663,0.425485097,0.6119223845,3.4468693739,0.7359471894,-4.215263053,-0.033406681,0.3448689738,8.6111122224,0.4552910582,0.0231822364,0.3510242048,0.6649169834,
7.5522304461,0.7589517904,0.6839367874,7.6116423285,0.549509902,-1.224864973,-0.295459092,0.975195039,5.6215063013,0.5679135827,0.0701446289,0.0979295859,0.8492918584,
0.2980396079,0.8053610722,0.1692338468,9.3702340468,0.6981396279,-5.342108422,-0.194038808,0.850970194,8.0875315063,0.7763552711,0.6916469294,0.4694518904,0.4242988598,
7.9542508502,0.4084816963,0.823764753,1.3199239848,0.323864773,-5.122284457,-0.800360072,0.848769754,1.4688317664,0.6103220644,0.0997209442,0.8427565513,0.5052970594,
4.874734947,0.8389677936,0.1302260452,3.0646529306,0.8235647129,-2.308141628,-0.089017804,0.9923984797,5.9252630526,0.4272854571,0.7575941188,0.4163772755,0.5272794559,
8.7147229446,0.8311662332,0.0212042408,8.8315663133,0.6815363073,-3.672634527,-0.152030406,0.400680136,4.4884136827,0.0306061212,0.613109822,0.4910382076,0.690860172,
9.7069013803,0.6661332266,0.4518903781,2.9022604521,0.2022404481,-3.106241248,-0.198039608,0.774754951,4.480420084,0.9919983997,0.3788973795,0.55045009,0.809089818,
3.2527905581,0.0410082016,0.9681936387,1.2862572515,0.0402080416,-2.735907181,-0.269053811,0.6081216243,5.1039207842,0.0150030006,0.3986815363,0.6833346669,0.5963952791,
7.4650930186,0.1406281256,0.0694138828,5.5045009002,0.7875575115,-7.356171234,-0.707141428,0.2228445689,2.6998459692,0.075615123,0.2937655531,0.9336567313,0.9477175435,
0.9357271454,0.2638527706,0.5659131826,6.5323264653,0.8903780756,-1.414982997,-0.99819964,0.6941388278,8.7589937988,0.2826565313,0.1598727746,0.6306561312,0.440340068,
1.8625525105,0.675735147,0.9557911582,5.1143628726,0.4622924585,-3.934046809,-0.574514903,0.6013202641,2.0383756751,0.9605921184,0.1750606121,0.9106841368,0.9877215443,
2.724024805,0.9345869174,0.4092818564,5.65105021,0.2736547309,-9.667293459,-0.940788158,0.225845169,9.9860112022,0.9673934787,0.7775781156,0.675215043,0.5993658732,
3.5399479896,0.1230246049,0.5599119824,7.6235247049,0.9915983197,-6.217443489,-0.950790158,0.7273454691,2.4480476095,0.9643928786,0.1910478096,0.8518663733,0.4233086617,
6.6848169634,0.5365073015,0.1414282857,3.0309861972,0.5291058212,-6.940288058,-0.24664933,0.6663332667,1.920470094,0.9411882376,0.400679936,0.4581636327,0.6181796359,
6.5125225045,0.1684336867,0.00020004,4.3281456291,0.7889577916,-5.167833567,-0.940188038,0.2368473695,6.5987237447,0.6121224245,0.2328143629,0.1577375475,0.3013162633,
6.4907381476,0.8377675535,0.974194839,4.3400280056,0.6221244249,-9.588077616,-0.728145629,0.3150630126,9.2306161232,0.6095219044,0.3243410682,0.7120504101,0.9998019604,
1.1436687337,0.3366673335,0.1568313663,2.0685137027,0.9029805961,-0.408941788,-0.530506101,0.7481496299,4.3425305061,0.3174634927,0.8956835367,0.170610122,0.4122184437,
8.4275655131,0.7541508302,0.5867173435,3.3676535307,0.2674534907,-6.253090618,-0.305461092,0.9695939188,4.4424504901,0.3650730146,0.2354122825,0.4025145029,0.4971774355,
0.7040208042,0.6551310262,0.3636727345,1.0268253651,0.6045209042,-2.169513903,-0.023604721,0.4346869374,5.6554790958,0.525505101,0.2216233247,0.7934446889,0.0565393079,
0.7178835767,0.1572314463,0.8331666333,2.7398679736,0.874974995,-6.571934387,-0.301060212,0.8701740348,4.0607561512,0.8603720744,0.4948045609,0.0755511102,0.354984997,
3.1300060012,0.5411082216,0.6279255851,4.5143028606,0.3466693339,-9.039507902,-0.382876575,0.0798159632,1.109119824,0.8949789958,0.2478023605,0.7451230246,0.9710862172,
2.8586917383,0.3114622925,0.2450490098,9.4415283057,0.401080216,-0.313882777,-0.729145829,0.573914783,9.5203840768,0.4386877375,0.9506395279,0.695415083,0.4825225045,
1.3337867574,0.4356871374,0.8307661532,5.2826965393,0.0148029606,-7.318543709,-0.924784957,0.8085617123,4.6223064613,0.7391478296,0.5205839168,0.5777795559,0.0484196839,
6.1025805161,0.600320064,0.7339467894,1.8486897379,0.2124424885,-4.140008002,-0.48929786,0.574314863,6.1470854171,0.525305061,0.6746605321,0.0159411882,0.8138427686,
7.274974995,0.1710342068,0.2356471294,9.4197439488,0.0720144029,-4.088517704,-0.288257652,0.5779155831,0.7993678736,0.1082216443,0.9150680136,0.5619363873,0.069609922,
6.225365073,0.6583316663,0.4230846169,6.0233646729,0.2552510502,-5.767893579,-0.112022404,0.1630326065,4.9520424085,0.6693338668,0.6326941388,0.9128625725,0.1098119624,
0.4782556511,0.0146029206,0.7697539508,7.9186037207,0.4946989398,-5.779775955,-0.620324065,0.9409881976,5.223824765,0.0360072014,0.6023184637,0.9051390278,0.2466573315,
3.7577915583,0.3604720944,0.8683736747,9.5148029606,0.8013602721,-6.789777956,-0.979395879,0.8687737548,5.8213462693,0.8481696339,0.2533978796,0.075155031,0.61105021,
3.0804960992,0.0712142428,0.0712142428,5.1104020804,0.374874975,-9.116743349,-0.774354871,0.699539908,9.1646689338,0.7709541908,0.9820144029,0.5530246049,0.5262892579,
1.3575515103,0.7093418684,0.5207041408,4.7677935587,0.9453890778,-8.364192839,-0.045609122,0.8649729946,9.2046369274,0.7415483097,0.3003602721,0.3052770554,0.3215163033,
5.0589117824,0.2558511702,0.3202640528,8.124564913,0.2924584917,-5.59559912,-0.359071814,0.2802560512,6.6826565313,0.7353470694,0.4086735347,0.6041188238,0.9182096419,
6.8947389478,0.6827365473,0.5637127425,4.0845569114,0.6875375075,-2.327945589,-0.74174835,0.1638327666,4.5663512703,0.9651930386,0.525779756,0.6900680136,0.5276755351,
1.5813362673,0.401080216,0.5127025405,8.5305461092,0.1468293659,-9.685117023,-0.164232847,0.2860572114,9.6742608522,0.8793758752,0.1308959792,0.2316063213,0.2864632927,
1.7635327065,0.850170034,0.4818963793,4.9717743549,0.8119623925,-1.426865373,-0.927785557,0.1532306461,6.9464452891,0.9441888378,0.7362112422,0.0632726545,0.624714943,
4.1558511702,0.5383076615,0.0596119224,7.974054811,0.0414082817,-2.694318864,-0.122624525,0.4410882176,2.9916123225,0.5595119024,0.8219425885,0.0624804961,0.2294278856,
5.9936587317,0.024604921,0.9627925585,7.5799559912,0.0028005601,-9.152390478,-0.329065813,0.525305061,3.8089577916,0.051210242,0.3655081016,0.2684416883,0.1868493699,
4.8608721744,0.551110222,0.2266453291,6.4590518104,0.5403080616,-4.841068214,-0.308261652,0.2220444089,4.2865753151,0.9727945589,0.900080016,0.6876915383,0.2502220444,
7.9681136227,0.7289457892,0.3122624525,0.2307061412,0.6305261052,-3.644908982,-0.176435287,0.3108621724,8.7190258052,0.8315663133,0.7498003601,0.5833246649,0.8938507702,
0.6327265453,0.4700940188,0.1900380076,1.6130226045,0.474494899,-7.748289658,-0.039807962,0.9207841568,8.1774594919,0.8025605121,0.8723022605,0.3147829566,0.5013362673,
8.6018403681,0.8285657131,0.9607921584,1.4605321064,0.0452090418,-5.284676935,-0.272854571,0.8643728746,4.1027225445,0.5969193839,0.1580742148,0.685315063,0.9195959192,
4.7420484097,0.1402280456,0.1808361672,4.8826565313,0.7851570314,-3.276555311,-0.880976195,0.3054610922,5.6934486897,0.5271054211,0.0327745549,0.7183876775,0.5391618324,
7.8374074815,0.2406481296,0.1546309262,0.2901180236,0.00080016,-2.421024205,-0.531506301,0.1056211242,6.9424484897,0.8151630326,0.8880896179,0.5215363073,0.9643528706,
6.0471294259,0.6987397479,0.6157231446,8.6731346269,0.8115623125,-4.866813363,-0.942988598,0.6125225045,0.7254270854,0.6335267053,0.6824542909,0.4678675735,0.8722644529,
9.875235047,0.3460692138,0.9389877976,2.8171034207,0.6589317864,-5.332206441,-0.181236247,0.4684936987,2.9376555311,0.1810362072,0.7907675535,0.7817603521,0.9835627125,
4.4608321664,0.5091018204,0.3166633327,6.524404881,0.2550510102,-1.474394879,-0.464492899,0.5207041408,8.2074354871,0.9027805561,0.8407275455,0.5961972394,0.7520544109,
4.6905581116,0.0664132827,0.6903380676,4.2370474095,0.4356871374,-6.10060012,-0.912382476,0.5113022605,0.9012862573,0.2438487698,0.0711438288,0.9554410882,0.5377755551,
2.7220444089,0.9967993599,0.8925785157,6.1817963593,0.7103420684,-8.599859972,-0.50310062,0.5185037007,8.3113522705,0.9395879176,0.0901286257,0.2755711142,0.3882556511,
6.5818363673,0.5889177836,0.2520504101,8.7068013603,0.1820364073,-8.164172835,-0.039007802,0.5877175435,4.2346169234,0.8447689538,0.5791370274,0.4270714143,0.1197139428,
3.2013002601,0.7031406281,0.3134626925,9.9544508902,0.1014202841,-5.569853971,-0.727545509,0.5277055411,8.5131906381,0.9711942388,0.0279783957,0.6407561512,0.079709942,
2.6091618324,0.9851970394,0.6937387477,5.6926385277,0.7071414283,-4.157831566,-0.637727546,0.8069613923,8.5551570314,0.524304861,0.8547163433,0.9182096419,0.9285077015,
2.6764952991,0.1822364473,0.8265653131,1.7397679536,0.9651930386,-5.894638928,-0.057211442,0.1090218044,1.1291038208,0.900180036,0.1574746949,0.4023164633,0.2359631926,
3.8865173035,0.2368473695,0.3434686937,7.498759752,0.9479895979,-5.114362873,-0.156031206,0.6679335867,6.5927285457,0.1380276055,0.2240214043,0.8673134627,0.9556391278,
8.8394878976,0.2966593319,0.1652330466,7.5225245049,0.4900980196,-0.183176635,-0.416483297,0.4328865773,7.4920084017,0.9805961192,0.993804961,0.1456571314,0.1638767754,
1.8764152831,0.8947789558,0.7569513903,3.3221044209,0.6287257451,-5.89859972,-0.443688738,0.4802960592,9.3844928986,0.275855171,0.6584734947,0.0294078816,0.0135647129,
5.5322264453,0.4864972995,0.5287057411,1.0802960592,0.2936587317,-1.88829766,-0.672534507,0.6841368274,9.5323744749,0.2790558112,0.5563552711,0.8635507101,0.7061092218,
3.3973594719,0.9399879976,0.2974594919,6.2887377475,0.2154430886,-8.425585117,-0.920584117,0.6123224645,1.6506861372,0.5345069014,0.394285057,0.8702840568,0.370630126,
8.075055011,0.475495099,0.2524504901,7.700760152,0.6191238248,-8.625605121,-0.816163233,0.8199639928,0.8912942589,0.3984796959,0.7893686737,0.3282496499,0.8637487497,
2.4230046009,0.5801160232,0.4694938988,4.2528905781,0.9927985597,-3.365673135,-0.74134827,0.1136227245,3.625105021,0.8045609122,0.2579941988,0.9629665933,0.9772254451,
7.2908181636,0.374674935,0.5443088618,1.7476895379,0.3170634127,-0.214862973,-0.307261452,0.2102420484,5.7314182837,0.9063812763,0.3185457091,0.4876715343,0.3730066013,
3.9736547309,0.9055811162,0.2640528106,4.7123424685,0.8439687938,-8.282996599,-0.284256851,0.4848969794,1.9824204841,0.1226245249,0.6035175035,0.7722544509,0.8584016803,
9.5306461292,0.0676135227,0.7839567914,4.0825765153,0.3764752951,-8.419643929,-0.832766553,0.0588117624,1.414874975,0.2792558512,0.1043172635,0.9342508502,0.7772054411,
6.4451890378,0.2944588918,0.1666333267,1.2129825965,0.0196039208,-5.484696939,-0.538507702,0.0642128426,2.0783436687,0.1794358872,0.0615515103,0.6284776955,0.1789277856,
3.1438687738,0.5629125825,0.8529705941,1.0208841768,0.2206441288,-4.698479696,-0.046609322,0.3308661732,5.1219063813,0.8517703541,0.2482020404,0.5795619124,0.7411622324,
2.0685137027,0.6331266253,0.9983996799,8.8454290858,0.3294658932,-6.274874975,-0.409281856,0.0202040408,5.2498039608,0.9393878776,0.207234847,0.4951970394,0.0434686937,
1.0050410082,0.9371874375,0.8437687538,1.3615123025,0.3554710942,-4.637087417,-0.963392679,0.3934786957,1.2490078016,0.5635127025,0.8113510702,0.0991178236,0.0414882977,
1.4209241848,0.2922584517,0.448889778,7.6512502501,0.2068413683,-7.082876575,-0.136627325,0.8135627125,2.1522844569,0.2908581716,0.2721828366,0.8637487497,0.6294678936,
9.4732146429,0.9897979596,0.7929585917,3.5340068014,0.0702140428,-1.987317463,-0.675735147,0.5269053811,3.7110362072,0.5017003401,0.7551960392,0.9485097019,0.8011682336,
4.9064212843,0.726145229,0.3730746149,5.8471094219,0.0036007201,-5.682736547,-0.731346269,0.8897779556,4.9900120024,0.8593718744,0.6348923785,0.5779775955,0.8831566313,
8.7444288858,0.9097819564,0.9351870374,4.5341068214,0.6279255851,-4.773734747,-0.770354071,0.8315663133,5.5715463093,0.2128425685,0.0397689538,0.2474494899,0.3510242048,
7.9601920384,0.5919183837,0.0672134427,6.9620724145,0.7627525505,-8.942468494,-0.028205641,0.5687137427,5.9972054411,0.9939987998,0.7430058012,0.0884236847,0.5738187638,
9.2197239448,0.5677135427,0.650130026,0.1158431686,0.7647529506,-0.795119024,-0.077815563,0.7983596719,9.1187057411,0.8075615123,0.5641490298,0.45954991,0.9839587918,
1.6308461692,0.3474694939,0.3534706941,4.1380276055,0.8365673135,-0.921864373,-0.279055811,0.3200640128,9.4864112823,0.2292458492,0.9184652931,0.8094858972,0.730270054,
2.9775155031,0.4164832967,0.8553710742,0.8584916983,0.3522704541,-5.674814963,-0.328065613,0.7859571914,5.7873734747,0.1610322064,0.6157077415,0.3930086017,0.7777995599,
8.7345269054,0.9139827966,0.9061812362,4.326165233,0.3788757752,-6.011482296,-0.270454091,0.6039207842,9.7162272454,0.7153430686,0.5489611922,0.6506581316,0.5082676535,
6.0194038808,0.7967593519,0.2578515703,4.0627725545,0.7659531906,-1.692238448,-0.984596919,0.5635127025,6.390890178,0.875775155,0.631694939,0.3698379676,0.139319864,
2.5457891578,0.7029405881,0.7075415083,2.7279855971,0.4182836567,-4.013262653,-0.104620924,0.3554710942,3.8729065813,0.5697139428,0.3101524305,0.1767493499,0.5744128826,
0.2366473295,0.8385677135,0.6587317463,9.8673134627,0.0428085617,-1.001080216,-0.453290658,0.5281056211,7.6818563713,0.9295859172,0.1560758152,0.284284857,0.8849389878,
6.7778955791,0.5923184637,0.0098019604,9.7583916783,0.2136427285,-9.461332266,-0.726745349,0.1038207642,2.0363772755,0.1830366073,0.9794164833,0.1927905581,0.9390038008,
4.6133226645,0.7677535507,0.2442488498,5.5896579316,0.150830166,-8.774134827,-0.036607321,0.4290858172,0.0199919984,0.2512502501,0.725419884,0.6037227445,0.5124264853,
4.9895979196,0.6313262653,0.2136427285,5.4688537708,0.450890178,-6.04514903,-0.938187638,0.125025005,7.8017603521,0.8229645929,0.3599125825,0.6108521704,0.1205061012,
8.1126825365,0.623924785,0.9339867974,2.2705141028,0.4430886177,-2.21110222,-0.680936187,0.3952790558,7.5719443889,0.1080216043,0.0203844769,0.5098519704,0.0486177235,
4.4667733547,0.2112422484,0.5185037007,1.2981396279,0.1190238048,-3.912262452,-0.404480896,0.1930386077,3.1814602921,0.5343068614,0.7955637127,0.2284376875,0.1791258252,
3.6449089818,0.5579115823,0.1040208042,6.6293658732,0.2466493299,-3.030986197,-0.418683737,0.0208041608,4.9400520104,0.126025205,0.5765391078,0.9453410682,0.8419643929,
3.7478895779,0.4276855371,0.7849569914,6.1461492298,0.6175235047,-8.94444889,-0.781756351,0.7141428286,5.8613142629,0.0622124425,0.1388895779,0.1207041408,0.6367953591,
5.5104420884,0.823964793,0.8725745149,0.6980796159,0.7979595919,-6.758091618,-0.157431486,0.1628325665,1.8505261052,0.0310062012,0.1097129426,0.8320624125,0.843944789,
0.2544708942,0.0404080816,0.8579715943,0.3435887177,0.2360472094,-4.175655131,-0.468693739,0.9463892779,9.6922464493,0.2794558912,0.8015589118,0.6231306261,0.4353890778,
5.3044808962,0.3422684537,0.3424684937,3.9835567113,0.2464492899,-3.367653531,-0.727945589,0.300260052,4.7841768354,0.8839767954,0.3411276255,0.1205061012,0.7526485297,
5.4094418884,0.8613722745,0.4660932186,7.0967393479,0.9133826765,-8.679075815,-0.319263853,0.1564312863,7.4020804161,0.2148429686,0.9570344069,0.1363492699,0.6659071814,
5.9362272454,0.4820964193,0.5965193039,7.6690738148,0.4948989798,-5.985737147,-0.898179636,0.4604920984,3.0215883177,0.6089217844,0.1065155031,0.6665013003,0.5577775555,
6.0649529906,0.6979395879,0.6609321864,4.1954590918,0.0706141228,-9.526685337,-0.094218844,0.299659932,8.6550770154,0.6841368274,0.3715033007,0.4835127025,0.1622924585,
8.5582716543,0.7201440288,0.1136227245,9.475195039,0.24944989,-7.946329266,-0.086017203,0.1790358072,6.1930486097,0.6823364673,0.3743010602,0.0418843769,0.7813642729,
7.2868573715,0.5341068214,0.7945589118,9.1563512703,0.8461692338,-6.480836167,-0.168233647,0.1334266853,5.9212662533,0.1546309262,0.9594324865,0.5940188038,0.6833346669,
8.3859771954,0.5231046209,0.3630726145,1.8981996399,0.1836367273,-5.352010402,-0.75955191,0.2148429686,7.0763412683,0.3362672535,0.2763794759,0.9792058412,0.8451330266,
3.7914582917,0.1190238048,0.824164833,8.7028405681,0.8325665133,-7.579955991,-0.064612923,0.7897579516,3.7030426085,0.299659932,0.8657075415,0.9483116623,0.4163772755,
7.3957791558,0.8653730746,0.6391278256,2.8468093619,0.4126825365,-1.108021604,-0.635327065,0.8311662332,8.701040208,0.6869373875,0.0467633527,0.575205041,0.5001480296,
