Kp_phi,Kd_phi,Ki_phi,Kp_chi,Ki_chi,Kp_theta,Kd_theta,Ki_theta,Kp_h,Kd_h,Ki_h,Kp_V,Ki_V,Y
0.6568568569,0.2742742743,0.4723723724,1.031031031,0.0352652653,-1.62962963,-0.341741742,0.6327327327,0.0157057057,0.0037887888,0.0058918919,0.208008008,0.509009009,
0.8326326326,0.1069069069,0.4099099099,1.2462462462,0.0586686687,-1.974974975,-0.262462462,0.5646646647,0.0121221221,0.0055145145,0.0047667668,0.2022022022,0.5076576577,
0.9907907908,0.3651651652,0.1976976977,1.1876876877,0.0547447447,-1.042042042,-0.483083083,0.5762762763,0.0145345345,0.0061591592,0.004038038,0.2034034034,0.5576576577,
0.8394394394,0.0384384384,0.2085085085,1.3378378378,0.0552702703,-1.146146146,-0.335335335,0.6611611612,0.016986987,0.0064394394,0.0044624625,0.2598598599,0.5857357357,
0.9299299299,0.0916916917,0.307007007,1.3583583584,0.0385235235,-1.169169169,-0.444644645,0.6691691692,0.012952953,0.0061071071,0.0024884885,0.2188188188,0.5321321321,
0.8862862863,0.1337337337,0.1764764765,1.2107107107,0.0596496496,-1.555555556,-0.426626627,0.3288288288,0.01003003,0.0058788789,0.0025245245,0.2812812813,0.5298798799,
0.6968968969,0.0976976977,0.1284284284,1.2027027027,0.0253503504,-1.721721722,-0.243643644,0.3116116116,0.0133033033,0.0050580581,0.004958959,0.213013013,0.5405405405,
0.991991992,0.2730730731,0.4671671672,1.2342342342,0.0447247247,-1.33033033,-0.253253253,0.6635635636,0.0191491491,0.0046616617,0.0044384384,0.2166166166,0.5042042042,
0.6988988989,0.2934934935,0.1796796797,1.4714714715,0.0334434434,-1.434434434,-0.38018018,0.4185185185,0.0193693694,0.0059029029,0.0057397397,0.2012012012,0.4852852853,
0.8806806807,0.1553553554,0.2597597598,1.025025025,0.0308158158,-1.345345345,-0.486686687,0.3424424424,0.0174074074,0.0064554555,0.0055155155,0.2675675676,0.493993994,
0.9967967968,0.1489489489,0.1504504505,1.3003003003,0.0319019019,-1.775775776,-0.380980981,0.4597597598,0.010970971,0.0042772773,0.0025845846,0.2287287287,0.4821321321,
0.7177177177,0.3439439439,0.2777777778,1.2067067067,0.0405905906,-1.467467467,-0.569169169,0.6175175175,0.0131131131,0.0043053053,0.0020600601,0.2765765766,0.5900900901,
0.7061061061,0.3523523524,0.2117117117,1.3348348348,0.0367717718,-1.306306306,-0.377377377,0.3044044044,0.0182382382,0.00695996,0.0034494494,0.2488488488,0.4660660661,
0.8346346346,0.2574574575,0.102002002,1.4484484484,0.0433233233,-1.513513514,-0.328128128,0.4501501502,0.0111411411,0.0048098098,0.0042182182,0.2382382382,0.5974474474,
0.7089089089,0.2666666667,0.1596596597,1.1571571572,0.0585635636,-1.402402402,-0.572372372,0.3572572573,0.0105105105,0.0061111111,0.0026806807,0.2401401401,0.5852852853,
0.9623623624,0.2658658659,0.1392392392,1.3518518519,0.0377877878,-1.201201201,-0.33973974,0.6851851852,0.017957958,0.0056386386,0.0033573574,0.2897897898,0.4708708709,
0.7925925926,0.3727727728,0.3126126126,1.0275275275,0.0490690691,-1.174174174,-0.541141141,0.5306306306,0.0186886887,0.0067277277,0.0053553554,0.2074074074,0.4911411411,
0.9555555556,0.3663663664,0.4399399399,1.4004004004,0.0324624625,-1.059059059,-0.362562563,0.4481481481,0.0186986987,0.0039209209,0.0040780781,0.2818818819,0.5126126126,
0.7269269269,0.0800800801,0.266966967,1.2862862863,0.0278728729,-1.482482482,-0.216016016,0.67997998,0.0144444444,0.0041531532,0.0041701702,0.2600600601,0.5286786787,
0.648048048,0.1029029029,0.3006006006,1.022022022,0.0563913914,-1.665665666,-0.489089089,0.6595595596,0.0181181181,0.0048458458,0.0035295295,0.2500500501,0.46996997,
0.8178178178,0.3903903904,0.3078078078,1.4089089089,0.0337937938,-1.183183183,-0.461861862,0.4557557558,0.0115515516,0.0033643644,0.0041421421,0.209009009,0.5882882883,
0.7045045045,0.048048048,0.2289289289,1.1716716717,0.03995996,-1.987987988,-0.242042042,0.3548548549,0.0120520521,0.0046496496,0.0027927928,0.2538538539,0.4648648649,
0.7577577578,0.1109109109,0.1272272272,1.464964965,0.0418168168,-1.164164164,-0.469069069,0.4201201201,0.0142442442,0.0036726727,0.0056676677,0.2775775776,0.4924924925,
0.8634634635,0.3407407407,0.1472472472,1.2572572573,0.0464064064,-1.728728729,-0.344144144,0.677977978,0.017017017,0.0051261261,0.0053273273,0.2228228228,0.4737237237,
0.9163163163,0.1217217217,0.4379379379,1.1461461461,0.0517317317,-1.031031031,-0.438238238,0.3600600601,0.0163763764,0.00501001,0.0051031031,0.2528528529,0.5166666667,
0.7457457457,0.3427427427,0.2129129129,1.1861861862,0.0477727728,-1.041041041,-0.547947948,0.5830830831,0.0190990991,0.0068438438,0.0047707708,0.2847847848,0.5127627628,
0.9787787788,0.3291291291,0.1076076076,1.3898898899,0.0365615616,-1.90990991,-0.435835836,0.5078078078,0.0147447447,0.0049179179,0.0048748749,0.2464464464,0.5246246246,
0.7357357357,0.0924924925,0.1324324324,1.2517517518,0.0466166166,-1.464464464,-0.577177177,0.5842842843,0.0178978979,0.0049059059,0.0033213213,0.2458458458,0.5172672673,
0.7169169169,0.3107107107,0.2397397397,1.3423423423,0.0315515516,-1.941941942,-0.382582583,0.5038038038,0.0105605606,0.0042212212,0.0056876877,0.2323323323,0.5995495495,
0.7837837838,0.3183183183,0.114014014,1.1766766767,0.0436386386,-1.336336336,-0.593993994,0.3228228228,0.0163963964,0.0061271271,0.0051711712,0.2547547548,0.4963963964,
0.7041041041,0.3179179179,0.1680680681,1.004004004,0.0387337337,-1.55955956,-0.496296296,0.5246246246,0.0197297297,0.0035365365,0.0034414414,0.2778778779,0.5515015015,
0.9915915916,0.0536536537,0.4911911912,1.027027027,0.0333033033,-1.641641642,-0.435035035,0.3476476476,0.0133633634,0.004997998,0.0022762763,0.251951952,0.4638138138,
0.9255255255,0.0860860861,0.4823823824,1.4159159159,0.0268568569,-1.479479479,-0.577577578,0.6331331331,0.015045045,0.0037767768,0.0042582583,0.2155155155,0.548048048,
0.7341341341,0.3331331331,0.3486486486,1.4189189189,0.0367367367,-1.920920921,-0.522322322,0.3456456456,0.0180980981,0.0042492492,0.0032532533,0.2892892893,0.5438438438,
0.8890890891,0.371971972,0.4887887888,1.3833833834,0.0312712713,-1.785785786,-0.464664665,0.5386386386,0.0120620621,0.0060510511,0.0028408408,0.2896896897,0.5288288288,
0.7377377377,0.0104104104,0.2737737738,1.4034034034,0.0406606607,-1.26026026,-0.441441441,0.4817817818,0.014034034,0.0055505506,0.0043023023,0.2328328328,0.4647147147,
0.7101101101,0.3351351351,0.473973974,1.472972973,0.0326026026,-1.112112112,-0.338138138,0.4477477477,0.0117417417,0.0042972973,0.006,0.2651651652,0.5525525526,
0.6172172172,0.2458458458,0.3454454454,1.3808808809,0.0401701702,-1.368368368,-0.406206206,0.5106106106,0.0140840841,0.0032842843,0.002016016,0.2315315315,0.5938438438,
0.7077077077,0.2838838839,0.1344344344,1.3873873874,0.0326726727,-1.521521522,-0.491891892,0.4277277277,0.0175975976,0.0055105105,0.0028248248,0.211011011,0.5462462462,
0.9007007007,0.2438438438,0.2761761762,1.0155155155,0.0435685686,-1.322322322,-0.424624625,0.6219219219,0.0133533534,0.0064434434,0.0036936937,0.2871871872,0.4704204204,
0.8734734735,0.0368368368,0.4331331331,1.3893893894,0.0437787788,-1.717717718,-0.503903904,0.4345345345,0.0192392392,0.0066676677,0.0023483483,0.2225225225,0.5280780781,
0.9419419419,0.0808808809,0.4507507508,1.2812812813,0.0316566567,-1.508508509,-0.382182182,0.3748748749,0.0174874875,0.0035125125,0.0028848849,0.2814814815,0.5738738739,
0.7381381381,0.3295295295,0.1028028028,1.4099099099,0.0406256256,-1.547547548,-0.38978979,0.4705705706,0.0153953954,0.0053983984,0.0055755756,0.2935935936,0.556006006,
0.6996996997,0.3043043043,0.4215215215,1.3648648649,0.0359309309,-1.796796797,-0.322522523,0.4329329329,0.0176776777,0.006955956,0.0033813814,0.2573573574,0.5944444444,
0.9771771772,0.2894894895,0.1112112112,1.3068068068,0.052047047,-1.002002002,-0.592392392,0.5642642643,0.0154054054,0.0055985986,0.0046786787,0.2885885886,0.4813813814,
0.6784784785,0.1957957958,0.2881881882,1.3203203203,0.0303953954,-1.198198198,-0.330930931,0.5878878879,0.0135335335,0.0041931932,0.0046266266,0.2157157157,0.5986486486,
0.6128128128,0.3395395395,0.4159159159,1.1871871872,0.0302202202,-1.212212212,-0.571971972,0.6195195195,0.0194794795,0.0059069069,0.0041141141,0.2753753754,0.4921921922,
0.8418418418,0.0876876877,0.46996997,1.4664664665,0.039049049,-1.264264264,-0.494694695,0.6187187187,0.0187587588,0.0033523524,0.0026206206,0.2376376376,0.5016516517,
0.6684684685,0.2654654655,0.2121121121,1.1706706707,0.0381031031,-1.714714715,-0.312912913,0.5738738739,0.0161761762,0.0059269269,0.0044184184,0.2703703704,0.4678678679,
0.9927927928,0.0148148148,0.3178178178,1.4469469469,0.0558658659,-1.855855856,-0.334134134,0.519019019,0.0159059059,0.0061351351,0.0032132132,0.2676676677,0.539039039,
0.7441441441,0.2802802803,0.2321321321,1.0975975976,0.0358958959,-1.690690691,-0.321721722,0.5794794795,0.0107007007,0.0040650651,0.0034694695,0.2423423423,0.5752252252,
0.8758758759,0.3051051051,0.3186186186,1.0305305305,0.0378228228,-1.382382382,-0.526726727,0.5014014014,0.0114514515,0.0067117117,0.0046386386,0.2806806807,0.5558558559,
0.7201201201,0.2014014014,0.4247247247,1.2102102102,0.0441291291,-1.894894895,-0.511911912,0.4233233233,0.01996997,0.0047537538,0.0053153153,0.2327327327,0.513963964,
0.9499499499,0.1501501502,0.4871871872,1.3118118118,0.0436736737,-1.056056056,-0.267267267,0.4397397397,0.0161861862,0.0030560561,0.0025485485,0.2637637638,0.4653153153,
0.9323323323,0.3555555556,0.1304304304,1.1921921922,0.0321471471,-1.074074074,-0.392592593,0.657957958,0.016996997,0.0053623624,0.0058238238,0.2813813814,0.5833333333,
0.6476476476,0.3527527528,0.477977978,1.0555555556,0.0531331331,-1.836836837,-0.324124124,0.4213213213,0.0181481481,0.0061871872,0.0052112112,0.2338338338,0.5758258258,
0.831031031,0.1617617618,0.4395395395,1.1721721722,0.0324274274,-1.757757758,-0.49029029,0.4521521522,0.014994995,0.0030920921,0.0020920921,0.2434434434,0.4629129129,
0.8422422422,0.2874874875,0.1052052052,1.2892892893,0.0277327327,-1.592592593,-0.43983984,0.3776776777,0.0131931932,0.0067477477,0.0042102102,0.2385385385,0.5851351351,
0.9703703704,0.2422422422,0.3394394394,1.4394394394,0.056041041,-1.465465465,-0.412612613,0.4473473473,0.0182882883,0.003024024,0.0035455455,0.2041041041,0.5100600601,
0.8434434434,0.1089089089,0.2061061061,1.2972972973,0.0427277277,-1.252252252,-0.225225225,0.3528528529,0.0181581582,0.0068318318,0.0036096096,0.2065065065,0.5876876877,
0.6116116116,0.0188188188,0.4827827828,1.1406406406,0.0464414414,-1.23023023,-0.413013013,0.4945945946,0.0135635636,0.0041571572,0.0045825826,0.2408408408,0.4971471471,
0.6904904905,0.0388388388,0.3886886887,1.2762762763,0.033968969,-1.463463463,-0.463463463,0.4205205205,0.0163863864,0.0053783784,0.0053073073,0.263963964,0.5690690691,
0.815015015,0.0652652653,0.4991991992,1.2637637638,0.0438138138,-1.237237237,-0.591591592,0.6419419419,0.0122022022,0.0058908909,0.0053633634,0.2175175175,0.540990991,
0.6464464464,0.1269269269,0.4191191191,1.033033033,0.0517667668,-1.790790791,-0.228828829,0.3972972973,0.0162262262,0.0044574575,0.0026406406,0.2493493493,0.578978979,
0.6024024024,0.2466466466,0.2445445445,1.1881881882,0.0389439439,-1.777777778,-0.381781782,0.308008008,0.0101601602,0.0060790791,0.0030970971,0.2596596597,0.5073573574,
0.9767767768,0.0484484484,0.1492492492,1.1376376376,0.0551301301,-1.036036036,-0.387787788,0.6167167167,0.0188088088,0.0044694695,0.0032452452,0.2196196196,0.5702702703,
0.6344344344,0.1273273273,0.3550550551,1.4674674675,0.0541491491,-1.985985986,-0.407407407,0.5650650651,0.0144744745,0.0041771772,0.0058358358,0.2466466466,0.5081081081,
0.8686686687,0.2442442442,0.1564564565,1.0750750751,0.0407657658,-1.732732733,-0.5995996,0.4101101101,0.015965966,0.0055545546,0.0022002002,0.2767767768,0.5445945946,
0.9783783784,0.2186186186,0.1252252252,1.4744744745,0.0559359359,-1.275275275,-0.388988989,0.5378378378,0.0106006006,0.0042292292,0.0052952953,0.2435435435,0.4828828829,
0.9339339339,0.1965965966,0.4895895896,1.2737737738,0.0345645646,-1.522522523,-0.594394394,0.3072072072,0.0137237237,0.0044614615,0.0050830831,0.277977978,0.574024024,
0.6108108108,0.395995996,0.1652652653,1.1331331331,0.030045045,-1.313313313,-0.318118118,0.3628628629,0.0168168168,0.0047457457,0.0040980981,0.2857857858,0.5426426426,
0.7153153153,0.2254254254,0.4631631632,1.4129129129,0.0259459459,-1.118118118,-0.308508509,0.3404404404,0.0184684685,0.004985986,0.0046306306,0.205005005,0.5630630631,
0.8514514515,0.1613613614,0.467967968,1.1396396396,0.0355455455,-1.583583584,-0.427427427,0.3756756757,0.0136236236,0.0045375375,0.0037737738,0.2967967968,0.4651651652,
0.7157157157,0.02002002,0.3750750751,1.0965965966,0.0432182182,-1.998998999,-0.458658659,0.5358358358,0.0119219219,0.0044214214,0.0021961962,0.2625625626,0.4884384384,
0.9059059059,0.2426426426,0.3278278278,1.0570570571,0.0453553554,-1.780780781,-0.31011011,0.6811811812,0.0154354354,0.0065915916,0.0030770771,0.2946946947,0.5575075075,
0.7593593594,0.3671671672,0.1760760761,1.1186186186,0.0503303303,-1.084084084,-0.3001001,0.3496496496,0.0148648649,0.00302002,0.0046626627,0.2672672673,0.593993994,
0.7793793794,0.1993993994,0.1840840841,1.4014014014,0.0348448448,-1.422422422,-0.223623624,0.5590590591,0.0119119119,0.0037527528,0.0036256256,0.2870870871,0.5869369369,
0.9491491491,0.0304304304,0.1524524525,1.476976977,0.0351251251,-1.500500501,-0.420620621,0.517017017,0.0160660661,0.0051141141,0.0022802803,0.2071071071,0.4888888889,
0.9231231231,0.1473473473,0.4647647648,1.1836836837,0.0295545546,-1.438438438,-0.27967968,0.673973974,0.0104804805,0.0057707708,0.0046826827,0.2257257257,0.5333333333,
0.7189189189,0.1877877878,0.2021021021,1.003003003,0.0518368368,-1.563563564,-0.208008008,0.470970971,0.0145445445,0.003980981,0.0054114114,0.2219219219,0.5004504505,
0.9075075075,0.2058058058,0.4603603604,1.4734734735,0.0258758759,-1.975975976,-0.550750751,0.5474474474,0.014004004,0.0031961962,0.0058478478,0.2292292292,0.5292792793,
0.7733733734,0.1065065065,0.5,1.46996997,0.0433583584,-1.204204204,-0.563163163,0.4285285285,0.0161161161,0.0044174174,0.0039299299,0.2461461461,0.5406906907,
0.7397397397,0.383983984,0.3554554555,1.1336336336,0.0347047047,-1.970970971,-0.442642643,0.3884884885,0.0198798799,0.0035765766,0.0031331331,0.2515515516,0.4897897898,
0.9131131131,0.211011011,0.2897897898,1.1256256256,0.052992993,-1.081081081,-0.396996997,0.6583583584,0.0139139139,0.0054584585,0.0024164164,0.2865865866,0.5803303303,
0.7185185185,0.3139139139,0.2057057057,1.3433433433,0.043988989,-1.337337337,-0.244444444,0.3704704705,0.0165065065,0.0048298298,0.0051631632,0.2125125125,0.5809309309,
0.7449449449,0.3831831832,0.3202202202,1.0165165165,0.0532382382,-1.181181181,-0.293293293,0.5398398398,0.018958959,0.0036406406,0.0037457457,0.2293293293,0.5442942943,
0.7713713714,0.1653653654,0.146046046,1.4094094094,0.0427627628,-1.622622623,-0.495495495,0.509009009,0.0108608609,0.0068478478,0.0033933934,0.2655655656,0.4776276276,
0.7389389389,0.0868868869,0.4891891892,1.2122122122,0.0253153153,-1.232232232,-0.378578579,0.5814814815,0.0155855856,0.0063993994,0.0023963964,0.2951951952,0.5094594595,
0.7477477477,0.3283283283,0.4195195195,1.4064064064,0.025,-1.784784785,-0.512712713,0.3648648649,0.0140740741,0.0056226226,0.0024244244,0.234034034,0.5291291291,
0.8002002002,0.1545545546,0.2817817818,1.1806806807,0.0593343343,-1.468468468,-0.262062062,0.6251251251,0.0198198198,0.0058508509,0.0022282282,0.2783783784,0.5465465465,
0.8158158158,0.235035035,0.1552552553,1.1046046046,0.0534484484,-1.65965966,-0.475875876,0.6391391391,0.0177077077,0.0030880881,0.002,0.2526526527,0.4744744745,
0.6796796797,0.1681681682,0.2385385385,1.4144144144,0.0547097097,-1.783783784,-0.295695696,0.5414414414,0.0165265265,0.004021021,0.0037977978,0.2402402402,0.4656156156,
0.9463463463,0.172972973,0.2001001001,1.3043043043,0.0422022022,-1.17017017,-0.598798799,0.503003003,0.0127627628,0.003956957,0.0025445445,0.2594594595,0.4782282282,
0.809009009,0.3751751752,0.4255255255,1.4134134134,0.0366666667,-1.372372372,-0.307707708,0.32002002,0.0127427427,0.0031761762,0.0024724725,0.2550550551,0.4816816817,
0.792992993,0.3231231231,0.493993994,1.2527527528,0.0534134134,-1.675675676,-0.591991992,0.3812812813,0.0142742743,0.0046296296,0.0047307307,0.2276276276,0.5343843844,
0.8822822823,0.1705705706,0.4419419419,1.0485485485,0.0405555556,-1.446446446,-0.272472472,0.4217217217,0.0124724725,0.0031721722,0.0033493493,0.2530530531,0.5363363363,
0.7973973974,0.2642642643,0.1944944945,1.4314314314,0.0358608609,-1.741741742,-0.366166166,0.3940940941,0.0138138138,0.004981982,0.0026006006,0.245045045,0.4707207207,
0.6104104104,0.3531531532,0.3338338338,1.3258258258,0.047037037,-1.77977978,-0.447047047,0.6951951952,0.0170870871,0.0035725726,0.0041501502,0.2936936937,0.4575075075,
0.963963964,0.2878878879,0.4387387387,1.0375375375,0.0305705706,-1.067067067,-0.254054054,0.484984985,0.0127227227,0.0067877878,0.0055315315,0.2554554555,0.5933933934,
0.6660660661,0.3411411411,0.2801801802,1.3743743744,0.0585285285,-1.21021021,-0.531931932,0.5234234234,0.0167167167,0.0068878879,0.0035335335,0.2331331331,0.468018018,
0.7309309309,0.2746746747,0.2585585586,1.3618618619,0.0455655656,-1.918918919,-0.568768769,0.4693693694,0.0152152152,0.0049299299,0.0024004004,0.2053053053,0.472972973,
0.6672672673,0.3187187187,0.463963964,1.3453453453,0.036001001,-1.542542543,-0.214414414,0.5718718719,0.0134834835,0.0062352352,0.0036216216,0.2713713714,0.4767267267,
0.6176176176,0.0108108108,0.1004004004,1.3803803804,0.0590540541,-1.795795796,-0.419019019,0.4917917918,0.0125325325,0.0054304304,0.0029209209,0.2791791792,0.5647147147,
0.7665665666,0.0372372372,0.2469469469,1.0755755756,0.052957958,-1.627627628,-0.498298298,0.4445445445,0.018038038,0.003,0.0037497497,0.2645645646,0.4945945946,
0.6580580581,0.3623623624,0.4335335335,1.2802802803,0.0265765766,-1.135135135,-0.317717718,0.4505505506,0.0153153153,0.0057427427,0.0024684685,0.2499499499,0.5786786787,
0.7957957958,0.3367367367,0.1692692693,1.2097097097,0.043043043,-1.005005005,-0.262862863,0.5658658659,0.0195995996,0.005990991,0.0054154154,0.2259259259,0.5025525526,
0.628028028,0.2602602603,0.3622622623,1.460960961,0.0256656657,-1.131131131,-0.276476476,0.6443443443,0.0114414414,0.006991992,0.0055235235,0.2282282282,0.4846846847,
0.786986987,0.0864864865,0.1612612613,1.3508508509,0.0488238238,-1.132132132,-0.592792793,0.507007007,0.0138238238,0.0065595596,0.0056236236,0.2848848849,0.5376876877,
0.9351351351,0.3603603604,0.3582582583,1.470970971,0.0514164164,-1.552552553,-0.322922923,0.3764764765,0.0187687688,0.0052542543,0.0027447447,0.2101101101,0.5776276276,
0.6752752753,0.2146146146,0.4183183183,1.3978978979,0.0362462462,-1.554554555,-0.30970971,0.4057057057,0.0104204204,0.0064634635,0.0057997998,0.2706706707,0.5001501502,
0.9531531532,0.2618618619,0.4219219219,1.2062062062,0.0397847848,-1.572572573,-0.584384384,0.6803803804,0.0155955956,0.0054504505,0.0021241241,0.2428428428,0.5156156156,
0.798998999,0.2478478478,0.1700700701,1.1476476476,0.0564614615,-1.781781782,-0.475475475,0.3688688689,0.0170770771,0.0046896897,0.0055835836,0.233033033,0.4504504505,
0.6956956957,0.1645645646,0.327027027,1.452952953,0.0412912913,-1.076076076,-0.587987988,0.6983983984,0.0161461461,0.0061191191,0.0052992993,0.2431431431,0.5863363363,
0.7033033033,0.0636636637,0.1104104104,1.0825825826,0.0341791792,-1.019019019,-0.426226226,0.6239239239,0.0110510511,0.0039329329,0.0057037037,0.256956957,0.5747747748,
0.981981982,0.0544544545,0.272972973,1.1261261261,0.0356156156,-1.602602603,-0.479079079,0.6623623624,0.0117817818,0.0063873874,0.0050910911,0.2425425425,0.4987987988,
0.7821821822,0.0332332332,0.1204204204,1.3818818819,0.0363163163,-1.325325325,-0.245645646,0.4177177177,0.0187487487,0.0030800801,0.0022962963,0.2808808809,0.4743243243,
0.9923923924,0.3895895896,0.4967967968,1.2582582583,0.0574074074,-1.045045045,-0.307307307,0.6303303303,0.0129429429,0.004009009,0.0044224224,0.2612612613,0.5105105105,
0.8334334334,0.3987987988,0.3718718719,1.3948948949,0.0312012012,-1.881881882,-0.226026026,0.6815815816,0.014984985,0.0065195195,0.0028488488,0.2642642643,0.5334834835,
0.9631631632,0.190990991,0.3726726727,1.3308308308,0.0381731732,-1.033033033,-0.24964965,0.4273273273,0.0188488488,0.0055185185,0.0038618619,0.2195195195,0.4762762763,
0.6292292292,0.353953954,0.2717717718,1.3763763764,0.0432532533,-1.228228228,-0.552352352,0.3868868869,0.0190690691,0.0032162162,0.0056036036,0.2852852853,0.4689189189,
0.6952952953,0.3103103103,0.2725725726,1.0115115115,0.0276276276,-1.916916917,-0.396196196,0.3888888889,0.0104704705,0.0047337337,0.0040620621,0.2103103103,0.4875375375,
0.8466466466,0.0288288288,0.3002002002,1.047047047,0.0293793794,-1.45045045,-0.58038038,0.4297297297,0.0184984985,0.0051941942,0.0032252252,0.2963963964,0.5415915916,
0.9055055055,0.0540540541,0.2225225225,1.2937937938,0.0568118118,-1.457457457,-0.471071071,0.4017017017,0.0179379379,0.0053223223,0.0043183183,0.2089089089,0.5168168168,
0.9603603604,0.0444444444,0.1608608609,1.1066066066,0.0575825826,-1.304304304,-0.200800801,0.6447447447,0.0156456456,0.0058588589,0.0048388388,0.2595595596,0.5135135135,
0.6540540541,0.0344344344,0.3758758759,1.3658658659,0.0323923924,-1.982982983,-0.546346346,0.535035035,0.0115415415,0.0065955956,0.0022082082,0.2181181181,0.5602102102,
0.8750750751,0.3031031031,0.4007007007,1.4059059059,0.0494894895,-1.645645646,-0.415415415,0.5454454454,0.0101001001,0.0035965966,0.005951952,0.2062062062,0.5331831832,
0.6916916917,0.0840840841,0.1384384384,1.3608608609,0.0296946947,-1.083083083,-0.286086086,0.4045045045,0.0174974975,0.0042612613,0.0056596597,0.2406406406,0.5256756757,
0.845045045,0.0284284284,0.3970970971,1.3998998999,0.0416766767,-1.618618619,-0.583583584,0.5754754755,0.0116416416,0.0035485485,0.0047587588,0.2585585586,0.5487987988,
0.8206206206,0.3875875876,0.1336336336,1.2767767768,0.0451451451,-1.397397397,-0.405405405,0.4109109109,0.0166366366,0.0066636637,0.0035215215,0.2693693694,0.5436936937,
0.7677677678,0.3643643644,0.4027027027,1.1366366366,0.0532732733,-1.926926927,-0.419419419,0.6407407407,0.0145545546,0.0058228228,0.0045145145,0.2456456456,0.5171171171,
0.9151151151,0.1209209209,0.321021021,1.1576576577,0.0401001001,-1.976976977,-0.482282282,0.3388388388,0.0138538539,0.0062992993,0.0054194194,0.2895895896,0.510960961,
0.9235235235,0.3735735736,0.2373373373,1.2037037037,0.0534834835,-1.089089089,-0.497897898,0.3408408408,0.016976977,0.0039169169,0.0055395395,0.2137137137,0.4900900901,
1,0.0576576577,0.1716716717,1.2352352352,0.0298348348,-1.009009009,-0.571571572,0.4661661662,0.0114814815,0.005966967,0.0044504505,0.221021021,0.5303303303,
0.9487487487,0.2046046046,0.3646646647,1.3718718719,0.0561461461,-1.591591592,-0.580780781,0.3676676677,0.0104904905,0.0065275275,0.005035035,0.2621621622,0.474024024,
0.6456456456,0.0812812813,0.4291291291,1.2532532533,0.0431131131,-1.892892893,-0.398198198,0.4049049049,0.0171071071,0.0036006006,0.0044944945,0.2049049049,0.5992492492,
0.8610610611,0.1933933934,0.4147147147,1.1826826827,0.0384884885,-1.82982983,-0.553553554,0.6135135135,0.0103103103,0.005954955,0.0055955956,0.2733733734,0.5990990991,
0.7597597598,0.022022022,0.3874874875,1.5,0.0463713714,-1.786786787,-0.518718719,0.6827827828,0.0175775776,0.0058308308,0.0042862863,0.2016016016,0.5382882883,
0.6652652653,0.2626626627,0.2297297297,1.1301301301,0.0251401401,-1.81981982,-0.542342342,0.6275275275,0.0115115115,0.0055825826,0.0054394394,0.2128128128,0.5975975976,
0.7285285285,0.1361361361,0.4615615616,1.4234234234,0.0272072072,-1.197197197,-0.45985986,0.4753753754,0.0154254254,0.0048338338,0.0050710711,0.2966966967,0.4866366366,
0.6860860861,0.1497497497,0.3962962963,1.0880880881,0.0595795796,-1.948948949,-0.392992993,0.6747747748,0.0153453453,0.0034764765,0.0022242242,0.2361361361,0.560960961,
0.6376376376,0.1393393393,0.457957958,1.2587587588,0.0574774775,-1.496496496,-0.243243243,0.5550550551,0.0133933934,0.0038648649,0.0026766767,0.2414414414,0.5195195195,
0.9027027027,0.3147147147,0.323023023,1.3483483483,0.0476676677,-1.025025025,-0.517517518,0.5810810811,0.019049049,0.0036446446,0.0037377377,0.2424424424,0.4536036036,
0.9483483483,0.2514514515,0.2353353353,1.2932932933,0.0596146146,-1.92992993,-0.445445445,0.4261261261,0.0124124124,0.0046816817,0.0051991992,0.2124124124,0.4938438438,
0.8602602603,0.2306306306,0.3474474474,1.3408408408,0.0375775776,-1.647647648,-0.246046046,0.6103103103,0.0158058058,0.0048898899,0.0037017017,0.2974974975,0.5223723724,
0.7021021021,0.1441441441,0.3994994995,1.3363363363,0.0310960961,-1.710710711,-0.254454454,0.3128128128,0.0181281281,0.0062712713,0.0037537538,0.2891891892,0.5175675676,
0.7581581582,0.0404404404,0.4339339339,1.4364364364,0.0383833834,-1.127127127,-0.478278278,0.6099099099,0.012022022,0.0034964965,0.0043223223,0.2064064064,0.5115615616,
0.7437437437,0.0964964965,0.1488488488,1.2272272272,0.050995996,-1.103103103,-0.418618619,0.5226226226,0.0131231231,0.0048618619,0.0027807808,0.2623623624,0.5675675676,
0.7941941942,0.223023023,0.3526526527,1.2742742743,0.0511011011,-1.11011011,-0.300900901,0.3296296296,0.0132932933,0.0063073073,0.0057677678,0.2844844845,0.460960961,
0.9287287287,0.2794794795,0.2125125125,1.3193193193,0.0591241241,-1.765765766,-0.442242242,0.5466466466,0.0107807808,0.003036036,0.0035055055,0.2098098098,0.5684684685,
0.7857857858,0.0824824825,0.3166166166,1.1341341341,0.0366316316,-1.319319319,-0.440640641,0.3672672673,0.0115615616,0.0032322322,0.0051951952,0.24004004,0.4572072072,
0.9867867868,0.1265265265,0.2573573574,1.4489489489,0.0255955956,-1.109109109,-0.24004004,0.6263263263,0.0167767768,0.0031841842,0.0031251251,0.2907907908,0.5217717718,
0.9335335335,0.0604604605,0.3286286286,1.0175175175,0.0439189189,-1.08008008,-0.366966967,0.693993994,0.011991992,0.0055945946,0.0045265265,0.2093093093,0.5537537538,
0.7901901902,0.2538538539,0.3942942943,1.4514514515,0.051976977,-1.801801802,-0.536736737,0.4313313313,0.0185885886,0.0057867868,0.0040900901,0.2416416416,0.5765765766,
